[ 2016-11-25T11:33:51+08:00 ] 127.0.0.1 /AcpFinance/get_problem_info
SQL: SHOW COLUMNS FROM `tp_config` [ RunTime:0.010928s ]
SQL: SELECT * FROM `tp_config`  [ RunTime:0.000490s ]
SQL: SHOW COLUMNS FROM `tp_users` [ RunTime:0.007483s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45444 AND addtime >= 1479549389 AND addtime <= 1479549689 ) LIMIT 1   [ RunTime:0.031319s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42073 AND addtime >= 1479549342 AND addtime <= 1479549642 ) LIMIT 1   [ RunTime:0.037729s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42367 AND addtime >= 1479548942 AND addtime <= 1479549242 ) LIMIT 1   [ RunTime:0.032719s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40426 AND addtime >= 1479543884 AND addtime <= 1479544184 ) LIMIT 1   [ RunTime:0.033746s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41872 AND addtime >= 1479543565 AND addtime <= 1479543865 ) LIMIT 1   [ RunTime:0.030998s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40320 AND addtime >= 1479541966 AND addtime <= 1479542266 ) LIMIT 1   [ RunTime:0.031998s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41504 AND addtime >= 1479541601 AND addtime <= 1479541901 ) LIMIT 1   [ RunTime:0.030918s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45438 AND addtime >= 1479541427 AND addtime <= 1479541727 ) LIMIT 1   [ RunTime:0.037267s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44911 AND addtime >= 1479536506 AND addtime <= 1479536806 ) LIMIT 1   [ RunTime:0.031541s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45101 AND addtime >= 1479530739 AND addtime <= 1479531039 ) LIMIT 1   [ RunTime:0.038006s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44568 AND addtime >= 1479528546 AND addtime <= 1479528846 ) LIMIT 1   [ RunTime:0.035860s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44592 AND addtime >= 1479528281 AND addtime <= 1479528581 ) LIMIT 1   [ RunTime:0.033890s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41700 AND addtime >= 1479527371 AND addtime <= 1479527671 ) LIMIT 1   [ RunTime:0.041962s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44151 AND addtime >= 1479521827 AND addtime <= 1479522127 ) LIMIT 1   [ RunTime:0.031096s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42367 AND addtime >= 1479520646 AND addtime <= 1479520946 ) LIMIT 1   [ RunTime:0.033238s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44330 AND addtime >= 1479519707 AND addtime <= 1479520007 ) LIMIT 1   [ RunTime:0.032465s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 43983 AND addtime >= 1479516995 AND addtime <= 1479517295 ) LIMIT 1   [ RunTime:0.047009s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40382 AND addtime >= 1479512227 AND addtime <= 1479512527 ) LIMIT 1   [ RunTime:0.032031s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45335 AND addtime >= 1479512151 AND addtime <= 1479512451 ) LIMIT 1   [ RunTime:0.043894s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42248 AND addtime >= 1479511103 AND addtime <= 1479511403 ) LIMIT 1   [ RunTime:0.037131s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42230 AND addtime >= 1479506610 AND addtime <= 1479506910 ) LIMIT 1   [ RunTime:0.038216s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41944 AND addtime >= 1479495022 AND addtime <= 1479495322 ) LIMIT 1   [ RunTime:0.031902s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41123 AND addtime >= 1479484798 AND addtime <= 1479485098 ) LIMIT 1   [ RunTime:0.036342s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41319 AND addtime >= 1479480278 AND addtime <= 1479480578 ) LIMIT 1   [ RunTime:0.045367s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44284 AND addtime >= 1479478361 AND addtime <= 1479478661 ) LIMIT 1   [ RunTime:0.039377s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44284 AND addtime >= 1479478331 AND addtime <= 1479478631 ) LIMIT 1   [ RunTime:0.033582s ]
